,Unnamed: 0,GEOID,MedianIncome,Pickup,TotalPopulation,Population_Density, Employment_Density,Percent_Zero_Car_Ownership,LandUse_Diversity,Distance_from_transit
874,901,17031841700,27109,33.0,1825,27.75456026,9.413738523,0.036302145,0.874293785,257.5
875,902,17031841800,43542,492.0,2435,7.864591534,1.390686568,0.055842164,0.495594107,192.455
876,903,17031841900,129934,11116.0,6540,10.98488087,20.24577535,0.106802635,9.039132632,146.185
877,904,17031842000,171141,422.0,3134,25.77359236,22.50267003,0.181985572,15.53537787,81.14
878,905,17031842100,38119,1070.0,7489,30.33162826,3.655312636,0.333961514,1.288997039,299.9633333
879,906,17031842200,105060,12923.0,3154,9.233413464,54.69787481,0.357637161,9.716068643,233.35
880,907,17031842300,148125,12128.0,3358,8.506147392,15.26086944,0.256072083,4.979233908,122.045
881,908,17031842400,53997,2949.0,3115,8.120447853,3.80443269,0.146636867,1.62437831,293.7033333
882,910,17031842600,75724,1143.0,4125,14.84401872,4.750109275,0.085001113,7.85134142,305.7775
883,911,17031842800,29681,615.0,7035,42.79038757,1.530606492,0.133786848,0.747248403,215.0266667
884,912,17031842900,26420,3227.0,2479,10.71167134,6.638322893,0.13479606,5.24703268,275.935
885,913,17031843000,27431,1316.0,2533,9.965265568,4.89302736,0.199705029,1.294733955,159.595
886,914,17031843100,32098,458.0,1692,17.40386063,19.48455107,0.141019384,4.366425993,156.91
887,915,17031843200,51917,1608.0,2357,18.02929935,13.41420318,0.046664825,8.777856991,73.76
888,916,17031843300,73092,805.0,1972,13.659497,13.18155314,0.05346322,4.305429864,253.47
889,917,17031843400,33776,156.0,1195,7.369708838,2.386675582,0.035873797,0.763313609,151.55
890,918,17031843500,28750,150.0,10317,23.14048489,6.286980628,0.085057123,9.501694915,537.79
891,919,17031843600,67609,915.0,2918,28.80694671,3.053904602,0.114071764,0.230467469,264.87
892,920,17031843700,194375,1843.0,2617,14.26469681,16.55747942,0.100850693,4.656542372,283.645
893,921,17031843800,41250,58.0,1482,4.633875401,0.716690849,0.092342244,0.37243682,274.93
894,922,17031843900,50104,1619.0,3521,35.4333934,2.294889191,0.098458099,0.380600754,199.022
