GEOID,MedianIncome,Pickup,,,,,,,,Row Labels, TotalPopulation,Population_Denisty, Employment_Density,Percent_Zero_Car_Ownership, LandUse_Diversity,Distancefromthepopulation-weightedcentroidto nearesttransit station
,,,,,,,,,,17091010701,4402,0.651950087,0.237113151,0.026385224,1.056068602,-99999
,,,,,,,,,,17091010702,7129,11.30124169,11.23822029,0.117043121,8.729830218,-399996
,,,,,,,,,,17091010800,3551,2.374981063,1.455479955,0.283578068,5.121720377,-399996
,,,,,,,,,,17091010900,4382,5.616573571,1.067024138,0.29140951,5.310405829,-399996
,,,,,,,,,,17091011000,1784,0.229264455,0.020358685,0.408894418,0.553921759,-299997
,,,,,,,,,,17091011100,2030,0.379039636,0.075353127,0.065437276,0.939866782,-199998
,,,,,,,,,,17091011200,2100,0.984202051,0.057034584,0.066982188,0.788823666,-199998
,,,,,,,,,,17091011300,2262,3.749760736,0.238364545,0.18785979,0.461973891,-299997
,,,,,,,,,,17091011400,1752,1.279454332,0.409100154,0.53042043,1.625778257,-199998
,,,,,,,,,,17091011500,2191,12.72138825,4.000544308,0.790130012,4.598328952,-299997
,,,,,,,,,,17091011600,1501,8.330856862,2.224328523,0.377250785,1.834327563,-199998
,,,,,,,,,,17091011700,3688,26.72923975,7.36808252,0.752902224,3.397166561,-399996
,,,,,,,,,,17091011800,2623,11.75686051,3.04087207,0.081047683,1.180310206,-199998
,,,,,,,,,,17091011900,1350,7.577517763,8.043394781,0.097560976,2.688555347,-99999
,,,,,,,,,,17091012000,5808,31.87901292,15.7288102,0.278029371,6.938133006,-299997
,,,,,,,,,,17091012100,3486,17.48168288,8.491933542,0.288529188,13.98896981,-299997
,,,,,,,,,,17091012200,3152,18.32090216,2.450430961,0.595927101,1.534600628,-399996
,,,,,,,,,,17091012300,4620,41.11078649,24.17117751,1.282173627,11.42801248,-399996
,,,,,,,,,,17091012400,4585,27.06757109,0.707188953,0.377588673,0.21986816,-299997
,,,,,,,,,,17091012500,2548,2.320372126,3.075832628,0.054755043,10.75658707,-199998
,,,,,,,,,,17091012600,4676,1.016205812,0.218282589,0.170437365,2.919760927,-499995
,,,,,,,,,,17093890101,20265,5.048431252,1.46264612,0.026107462,1.162962232,-199998
,,,,,,,,,,17093890102,14692,14.79810597,8.585631845,0.035305616,7.884188561,-599994
,,,,,,,,,,17093890201,4793,32.76297053,1.032911016,0.062392529,0.332652777,-299997
,,,,,,,,,,17093890202,3430,32.44952074,0.267843226,0.106773389,0.090183632,-299997
,,,,,,,,,,17093890301,6285,8.158582947,1.923889702,0.017509728,2.102475275,-199998
,,,,,,,,,,17093890302,6318,25.94342565,0.480626633,0.090116746,0.228675961,-399996
,,,,,,,,,,17093890400,28671,8.748038458,3.732242797,0.298599659,4.078527856,-399996
,,,,,,,,,,17093890500,13778,21.54035591,5.675935673,0.283184008,4.804774255,-599994
,,,,,,,,,,17093890600,10128,2.732918181,1.488687934,0.094497092,4.583315546,-399996
,,,,,,,,,,17093890700,16266,1.718327708,0.371202312,0.08694791,2.085001221,-499995
,,,,,,,,,,17097860101,8360,7.969534625,1.643115634,0.25094108,1.882034563,-299997
,,,,,,,,,,17097860103,3386,13.08175308,1.560314562,0.128266033,0.815484815,-98043.65
,,,,,,,,,,17097860104,3568,6.631082012,0.603873899,0.107132823,0.456842766,-199998
,,,,,,,,,,17097860200,3493,16.37929595,10.96719664,0.068313725,9.325304149,928.06
,,,,,,,,,,17097860301,3676,30.64206064,1.951132987,0.2476435,0.635900332,869.05
,,,,,,,,,,17097860302,2923,25.96640746,2.567414394,0.505188761,1.143589015,1270.05
,,,,,,,,,,17097860400,5772,10.08829155,0.508982964,0.067939434,0.517812257,-97937.7
,,,,,,,,,,17097860500,4820,51.47247012,3.305684058,0.761354686,0.894377377,2840.5
,,,,,,,,,,17097860600,7075,23.10014803,4.08150627,0.350276574,2.065071346,-199685.52
,,,,,,,,,,17097860805,1779,2.394718545,0.086693083,0.087645688,0.141749916,-199998
,,,,,,,,,,17097860806,5053,8.363494539,1.664281645,0.015235457,1.005255149,-199998
,,,,,,,,,,17097860807,3429,5.032706925,0.300748257,0.086725908,0.261529184,-199998
,,,,,,,,,,17097860808,2670,3.336073577,0.16423613,0.040565168,0.233266587,-199998
,,,,,,,,,,17097860809,3204,4.804434535,0.352895638,0.041347626,0.388394891,-199998
,,,,,,,,,,17097860810,7052,7.826280448,1.640178361,0.038374718,2.337327545,-299997
,,,,,,,,,,17097860811,4158,4.038586106,2.052524021,0.197318008,2.126098716,-199998
,,,,,,,,,,17097860903,6016,17.58107554,6.869032836,0.422679041,3.003611071,-97930.99
,,,,,,,,,,17097860904,5263,4.661585912,1.276834952,0.05754069,1.278572769,-98908.67
,,,,,,,,,,17097860905,6157,16.26652616,1.126957622,0.147397214,0.854978093,-98959.64
,,,,,,,,,,17097860906,9246,2.436204991,0.885054355,0.02234456,1.087759067,-99999
,,,,,,,,,,17097861007,4299,3.972013112,0.218685504,0,0.329975704,-199998
,,,,,,,,,,17097861008,5397,27.10109896,0.995705435,0.072883786,0.428325662,-399996
,,,,,,,,,,17097861009,4903,7.295815361,0.514927702,0.036866359,0.362356439,-199998
,,,,,,,,,,17097861010,5831,12.71775807,0.458892015,0.035215259,0.361599273,-299997
,,,,,,,,,,17097861011,7689,21.96861879,2.888998327,0.043024772,1.968035275,-299997
,,,,,,,,,,17097861012,5330,6.086415398,2.261746387,0.0475,2.756006106,-299997
,,,,,,,,,,17097861013,2948,4.057344034,1.102419461,0.050890585,0.679389313,-99999
,,,,,,,,,,17097861014,3891,9.372506102,0.380428338,0,0.351580189,-199998
,,,,,,,,,,17097861105,4365,10.98675248,3.97283763,0.128648739,1.869069577,423.8
,,,,,,,,,,17097861106,8364,15.32692828,5.049992944,0.103463547,4.674218541,-98910.01
,,,,,,,,,,17097861107,4003,13.27054458,0.327113503,0.005599104,0.147907075,-199998
,,,,,,,,,,17097861108,5809,22.6433831,5.785555722,0.234350705,2.279984228,-199082.02
,,,,,,,,,,17097861201,6556,39.28726462,3.139607088,0.351653578,1.269749704,3401.08
,,,,,,,,,,17097861202,4336,20.60206789,2.070294216,0.057593915,2.716969,1641.53
,,,,,,,,,,17097861301,5223,16.59045292,1.634364857,0.023163712,0.55956712,-99188.96
,,,,,,,,,,17097861303,4770,31.40133367,1.707700398,0.15,0.40241674,1070.21
,,,,,,,,,,17097861304,3511,23.34145864,0.990398213,0.020169947,0.364212765,-99618.12
,,,,,,,,,,17097861402,9109,5.464204285,0.728789051,0.050611082,0.746574337,-199998
,,,,,,,,,,17097861403,2418,11.14814788,3.91466555,0.050359712,3.612410072,2124.33
,,,,,,,,,,17097861404,6141,48.11559483,1.813340898,0.121448753,0.425068296,2422.06
,,,,,,,,,,17097861504,8039,24.6553827,9.381447988,0.175702985,7.943496707,-97806.27
,,,,,,,,,,17097861505,3486,7.374127514,0.062823987,0,0.063545242,-199998
,,,,,,,,,,17097861506,5493,16.5785109,0.534551602,0.077827674,0.294765231,-98722.26
,,,,,,,,,,17097861507,2966,5.076687535,3.22950601,0.0496614,8.824349614,2135.06
,,,,,,,,,,17097861508,3719,8.431236926,5.498051166,0.114968344,3.89348616,925.37
,,,,,,,,,,17097861509,3560,5.989886308,5.89088295,0.085951941,4.230894068,-99128.61
,,,,,,,,,,17097861510,4970,15.43922737,11.08382564,0.520367189,7.179815263,2412.68
,,,,,,,,,,17097861603,5765,14.29074318,2.223559202,0.085264756,2.573666898,-198904.99
,,,,,,,,,,17097861604,5426,10.69183614,3.95380203,0.014705882,5.754142677,-199390.47
,,,,,,,,,,17097861607,4681,21.51261725,4.598549664,0.138151679,1.248944083,2446.2
,,,,,,,,,,17097861608,3556,13.80552247,0.169030958,0.108532334,0.078273763,1641.54
,,,,,,,,,,17097861609,4750,11.86371426,4.754953909,0.04730473,2.099980587,1457.8
,,,,,,,,,,17097861610,3426,9.041800478,2.96351633,0.074336283,1.819934073,1410.86
,,,,,,,,,,17097861611,4429,12.85735839,2.032459019,0.019390582,2.145850351,-98436.6
,,,,,,,,,,17097861701,1576,6.860008715,0.164156797,0,0.135281018,1398.79
,,,,,,,,,,17097861702,4110,23.19006304,8.726850909,0.164161149,4.643684167,198.49
,,,,,,,,,,17097861803,7300,25.12132941,3.972727431,0.315611203,1.219264502,922.69
,,,,,,,,,,17097861804,3680,24.08500262,2.62817166,0.28114678,0.692570706,865.02
,,,,,,,,,,17097861901,3394,13.17914822,0.607421441,0.113259669,0.505380345,1975.47
,,,,,,,,,,17097861902,6257,45.38546349,2.212184638,0.522119706,1.869472715,-98537.18
,,,,,,,,,,17097862000,5540,55.30067272,4.059590069,0.381869792,0.97560001,1782.35
,,,,,,,,,,17097862100,5202,61.9459951,2.722108942,0.328658663,0.591225576,578.02
,,,,,,,,,,17097862200,4074,18.05800269,9.187433165,0.308564232,9.272394029,375.51
,,,,,,,,,,17097862300,2917,33.0593413,37.11515837,1.029427361,6.903514439,498.89
,,,,,,,,,,17097862401,3298,35.07870601,1.108753411,0.452922078,0.180375181,545.83
,,,,,,,,,,17097862402,2854,51.36486608,3.201832579,0.352314847,0.517086025,1039.37
,,,,,,,,,,17097862501,4151,36.36724148,5.132691709,0.053857351,1.282098064,682.63
,,,,,,,,,,17097862502,2511,17.99623138,3.202712881,0.01384083,1.632649711,1050.1
,,,,,,,,,,17097862603,7657,54.38514481,21.67800836,0.093486752,7.084615049,2942.42
,,,,,,,,,,17097862604,5129,28.17711615,12.75382832,0.157759139,5.321434596,2239.66
,,,,,,,,,,17097862605,4112,37.23946125,9.033750516,0.90674109,2.047995942,1359.89
,,,,,,,,,,17097862700,4128,75.07094915,0.996499741,0.617989083,0.273230556,976.33
,,,,,,,,,,17097862800,1694,3.492159957,0.424666441,0.144067797,0.349152542,591.43
,,,,,,,,,,17097862901,3982,41.65186485,3.300554164,0.462868675,2.792220438,776.51
,,,,,,,,,,17097862902,2568,26.1759891,3.439944025,0.37564953,1.349447208,136.79
,,,,,,,,,,17097863003,9098,17.32503547,0.792175726,0,13.41935484,824.79
,,,,,,,,,,17097863004,4468,12.38225935,1.912238006,0.050684932,1.442634454,541.81
,,,,,,,,,,17097863005,440,1.746090007,0.003968386,0,0,741.64
,,,,,,,,,,17097863006,0,0,0,0,0,-99999
,,,,,,,,,,17097863100,2395,11.63954622,3.139948084,0.225292613,1.497141924,785.9
,,,,,,,,,,17097863201,3935,19.90659451,5.582441755,0.14217948,3.231831042,1137.27
,,,,,,,,,,17097863202,5326,13.34551994,7.451419967,0.050919497,9.253730627,-399996
,,,,,,,,,,17097863300,2379,12.40235611,3.921907233,0.040423874,2.060966237,-98148.25
,,,,,,,,,,17097863400,4398,12.48926128,2.700606894,0.128768998,2.085756397,-198937.17
,,,,,,,,,,17097863500,4218,8.78579807,7.657734328,0.175909598,7.322201037,-299997
,,,,,,,,,,17097863601,3637,2.163615574,3.465707642,0,11.22057478,-199998
,,,,,,,,,,17097863603,3293,5.517839766,5.400611399,0.069948187,7.383515216,-199998
,,,,,,,,,,17097863604,2989,9.02873645,9.594096241,0.03826087,5.630753015,1759.55
,,,,,,,,,,17097863701,4890,11.71675469,6.088681837,0.201252266,3.795359679,-98714.21
,,,,,,,,,,17097863702,3816,3.216783019,9.551864686,0.054307791,11.00133111,-199998
,,,,,,,,,,17097863801,4554,7.808091188,6.425837247,0.181357732,4.418953425,1984.86
,,,,,,,,,,17097863902,5865,61.03935284,20.76914753,0.271561866,6.372254152,-299051.51
,,,,,,,,,,17097863903,4252,25.69360898,15.55664305,0.202564103,7.990040325,-97787.49
,,,,,,,,,,17097863904,6278,12.47077331,2.422607586,0.009562842,1.165835406,-199998
,,,,,,,,,,17097864001,6311,22.80046679,5.475650794,0.110223284,3.226612706,-199764.65
,,,,,,,,,,17097864002,6348,29.5619138,17.90798229,0.141662273,15.30475528,-399996
,,,,,,,,,,17097864101,11426,2.278380096,0.630621567,0.064831804,2.459391842,-299997
,,,,,,,,,,17097864105,6401,7.332329677,1.184316006,0.036973834,0.811721222,-199998
,,,,,,,,,,17097864106,4027,20.86953728,6.396097361,0.140164168,7.850686162,-197841.48
,,,,,,,,,,17097864107,5088,11.20093341,0.473743692,0.009039548,0.776313799,-199998
,,,,,,,,,,17097864108,5635,27.41412273,3.319187363,0.063893016,0.913898104,-299997
,,,,,,,,,,17097864203,4341,7.305796928,0.461588949,0.052472177,0.916475096,-199998
,,,,,,,,,,17097864204,4592,5.444515589,0.837051202,0.126163234,1.316531614,-299997
,,,,,,,,,,17097864205,10949,12.81247928,3.074663423,0.129859672,2.644384538,-299997
,,,,,,,,,,17097864206,3773,5.601731715,1.877093605,0.108290735,1.63811605,-199998
,,,,,,,,,,17097864303,4302,4.864891293,0.64284578,0.029940711,1.09444086,-299997
,,,,,,,,,,17097864305,4185,5.662529709,0.482132771,0.020598317,0.259989001,-199998
,,,,,,,,,,17097864306,2191,2.156713972,1.022889842,0,4.791378229,-199998
,,,,,,,,,,17097864307,1574,0.425830452,0.71909615,0.11994003,3.985007496,-99999
,,,,,,,,,,17097864308,4437,10.20990741,16.6549919,0.153335923,10.94965218,-199196.01
,,,,,,,,,,17097864402,7585,7.059014636,7.924089634,0.062301327,6.306751934,-299997
,,,,,,,,,,17097864403,5156,3.214765164,2.565982901,0.010526316,8.883667562,-299997
,,,,,,,,,,17097864407,5717,3.168330986,0.606412405,0.048268149,1.183686245,-199998
,,,,,,,,,,17097864408,6023,10.02369246,7.753631516,0.072482202,11.01665054,-299997
,,,,,,,,,,17097864409,4973,23.13048233,7.703019218,0.050134365,3.546988589,-299997
,,,,,,,,,,17097864410,5372,18.6164276,0.80362146,0.093848771,0.598236109,-299997
,,,,,,,,,,17097864411,5084,9.554195766,2.05103104,0.04658606,2.047933926,-299997
,,,,,,,,,,17097864412,4189,6.281621917,1.075010234,0.076590977,1.048588819,-199998
,,,,,,,,,,17097864505,7047,27.60642525,20.25850011,0.036885246,26.46826397,-97197.39
,,,,,,,,,,17097864510,4804,29.18822581,4.581931537,0.06789203,1.692576975,-199998
,,,,,,,,,,17097864511,6328,26.55486349,1.758795869,0.127804878,1.139255466,-399996
,,,,,,,,,,17097864512,4331,6.166067011,1.033874602,0.060037385,1.056239445,-199998
,,,,,,,,,,17097864513,5638,32.98033892,13.70315865,0.275441996,17.85704756,-399996
,,,,,,,,,,17097864514,2603,3.066706618,2.348039297,0.020366599,2.029531568,-99999
,,,,,,,,,,17097864515,2989,12.57372717,1.548027826,0.009433962,1.279427692,-199998
,,,,,,,,,,17097864516,4423,20.82574465,4.332542629,0.027057497,1.862304597,-299997
,,,,,,,,,,17097864517,2824,8.837674178,0.757732482,0.016460905,0.568826005,-199998
,,,,,,,,,,17097864518,5062,31.89491808,2.412853685,0.020833333,1.355785948,-399996
,,,,,,,,,,17097864519,4851,19.21868362,4.982968721,0.128395062,1.729702252,-199998
,,,,,,,,,,17097864520,5224,15.20861443,10.52430192,0.035195844,6.191965346,-98188.49
,,,,,,,,,,17097864521,2721,2.459138313,11.54376099,0.262352122,8.888656924,71.08
,,,,,,,,,,17097864522,4660,9.625204011,3.017289679,0.005385996,2.579830869,-299997
,,,,,,,,,,17097864601,3937,3.941188181,1.020709175,0,1.322037014,2156.52
,,,,,,,,,,17097864602,3849,6.569456561,0.349016832,0,0.291415385,-199998
,,,,,,,,,,17097864700,2768,12.52282189,1.366601479,0.077642215,1.831164812,-97896.12
,,,,,,,,,,17097864801,5778,28.76929212,6.207495007,0.089498043,18.30089994,-299103.81
,,,,,,,,,,17097864802,2868,2.354995349,10.1130135,0.003012048,12.36546185,-99999
,,,,,,,,,,17097864901,4282,13.55403509,3.594756509,0.060559006,1.343306906,-99290.89
,,,,,,,,,,17097864903,4883,23.43289178,6.344280547,0.151685393,2.68037051,2662.13
,,,,,,,,,,17097864904,2473,6.03396932,10.42341971,0.116171004,3.970260223,543.15
,,,,,,,,,,17097865000,1267,1.942237043,0.277462435,0.011904762,0.430952381,-99999
,,,,,,,,,,17097865200,5623,62.77506536,9.283226293,0.361306627,2.095238488,1063.52
,,,,,,,,,,17097865300,3438,18.47079694,1.841891906,0.061580087,0.990164465,-99498.76
,,,,,,,,,,17097865400,4293,26.63258539,64.33956781,0.308881357,14.47262229,1001.82
,,,,,,,,,,17097865501,2294,6.695931944,2.112649996,0.046088546,1.335798283,1341.12
,,,,,,,,,,17097865502,2326,12.70745911,9.254761611,0.108625966,2.321802513,889.17
,,,,,,,,,,17097865600,3764,20.80006298,1.736947563,0.071337158,0.896094907,3879.86
,,,,,,,,,,17097865700,5693,22.81603813,2.308356879,0.07741121,0.834532279,-98133.5
,,,,,,,,,,17097865801,3212,17.55234486,4.142369791,0.05340009,2.513517437,-99034.73
,,,,,,,,,,17097865802,2927,8.80506112,4.382574396,0.073446328,2.464674078,1079.61
,,,,,,,,,,17097866000,6780,1.699482351,0.234156383,0.151924045,2.75245969,-299997
,,,,,,,,,,17097866100,3536,23.47931345,2.256200803,0.383547042,1.010869527,1193.6
,,,,,,,,,,17097866200,5820,3.596842105,5.577347307,0.135410702,26.14451138,-299997
,,,,,,,,,,17097990000,0,0,0,0,0,-99999
,,,,,,,,,,17099961701,6122,4.053899197,0.149736275,0.036363636,0.538989853,-299997
,,,,,,,,,,17099961702,3044,0.170200024,0.011616531,0.059459954,0.322581236,-199998
,,,,,,,,,,17099961800,3813,1.470002605,0.222320922,0.122703312,1.434905214,-399996
,,,,,,,,,,17099961900,4257,12.36456339,5.300253574,0.347875685,4.248450408,-399996
,,,,,,,,,,17099962000,3625,15.6254388,5.010923828,0.222967462,5.497490221,-399996
,,,,,,,,,,17099962100,5191,12.44145956,3.534180003,0.285767567,8.984862691,-499995
,,,,,,,,,,17099962200,4931,0.550203635,0.457043491,0.064751115,10.54622186,-399996
,,,,,,,,,,17099962300,7371,2.189652739,0.649090588,0.199724188,7.237396411,-499995
,,,,,,,,,,17099962400,3931,6.718319451,0.520687917,0.049450549,1.112207409,-299997
,,,,,,,,,,17099962500,2371,2.853967198,0.232363501,0.14338171,0.679678848,-199998
,,,,,,,,,,17099962600,5656,9.418839903,5.482168789,0.340056924,5.489347351,-399996
,,,,,,,,,,17099962700,2202,22.41861721,15.46769728,0.505782447,9.198584958,-299997
,,,,,,,,,,17099962800,3171,19.68054987,5.487336101,0.352233429,2.575939975,-399996
,,,,,,,,,,17099962900,2857,34.6110106,2.035861934,0.271148459,0.574717742,-399996
,,,,,,,,,,17099963000,4580,14.08852714,13.57339145,0.387750337,8.866794911,-399996
,,,,,,,,,,17099963100,3302,20.19979011,4.756647775,0.206442716,2.953753576,-399996
,,,,,,,,,,17099963200,2918,11.02972448,3.724387749,0.341495548,4.702056927,-299997
,,,,,,,,,,17099963300,2309,12.92511396,3.869536451,0.666157761,4.551982355,-299997
,,,,,,,,,,17099963400,3918,12.49213043,2.869355971,0.0786889,2.761108739,-399996
,,,,,,,,,,17099963500,4622,10.47355107,2.167318633,0.150076073,1.40765015,-399996
,,,,,,,,,,17099963600,3347,13.5838785,1.362193516,0.074729181,0.739657578,-299997
,,,,,,,,,,17099963700,5232,6.343719919,2.235296451,0.1947932,6.063323098,-499995
,,,,,,,,,,17099963800,4179,14.56331865,0.985418054,0.493754791,1.05269429,-399996
,,,,,,,,,,17099963900,5382,18.02407226,6.996151959,0.313223424,3.757614854,-499995
,,,,,,,,,,17099964000,2677,0.131782595,0.016686899,0.049442628,0.914673726,-299997
,,,,,,,,,,17099964100,3996,0.162429542,0.04298149,0.161939448,2.218672939,-399996
,,,,,,,,,,17099964200,1981,12.64549333,6.578215745,0.356854794,3.786972366,-399996
,,,,,,,,,,17099964300,3416,21.08777076,7.079241618,0.478726356,3.268348457,-399996
,,,,,,,,,,17111870101,7301,1.283298593,0.646580218,0.223906967,4.322674872,-399996
,,,,,,,,,,17111870102,6650,2.056726652,0.657183986,0.067036827,2.933533197,-299997
,,,,,,,,,,17111870200,6061,0.544789744,0.195330621,0.065632554,3.088952886,-299700.61
,,,,,,,,,,17111870301,4487,9.744026192,0.656065632,0.105739969,1.945920587,-199342.19
,,,,,,,,,,17111870302,4393,8.134557806,2.069887163,0.45390782,4.136018492,992.43
,,,,,,,,,,17111870401,8179,1.872160637,0.063217204,0.089963037,0.354254162,-299997
,,,,,,,,,,17111870402,5760,14.67926564,2.077829842,0.046589236,0.97401374,1137.27
,,,,,,,,,,17111870500,9221,21.32034325,1.244190891,0.152511024,1.323045217,-699993
,,,,,,,,,,17111870603,4899,11.02588441,2.280217914,0.057047169,1.505047947,-99353.92
,,,,,,,,,,17111870604,5671,6.364892088,3.231644235,0.141518276,3.942897775,-98331.99
,,,,,,,,,,17111870605,6290,9.206172468,1.30038042,0.19432334,0.727773843,-99886.35
,,,,,,,,,,17111870606,4475,16.63865482,8.807473727,0.46686106,3.444540675,-99726.75
,,,,,,,,,,17111870702,7496,5.943646903,0.716839644,0.1195501,1.250361457,-399996
,,,,,,,,,,17111870703,5197,4.711665213,3.238908869,0.049150943,4.123593793,-98464.76
,,,,,,,,,,17111870704,3657,13.78628982,0.131388022,0.147696618,0.106870277,1996.93
,,,,,,,,,,17111870803,7815,3.453230851,2.920137818,0.06139725,7.795866655,-399996
,,,,,,,,,,17111870807,5657,7.446097884,2.919794838,0.058978125,2.236619185,-99785.76
,,,,,,,,,,17111870808,3724,5.33495517,5.555844428,0.080262097,5.151465462,-99555.09
,,,,,,,,,,17111870809,6696,3.282927116,2.257953024,0.180041237,3.10685932,-199998
,,,,,,,,,,17111870810,4533,3.888213891,0.923867662,0.013422819,1.770465822,-299997
,,,,,,,,,,17111870811,4700,8.723139344,0.648565644,0.045390819,0.758610808,-299997
,,,,,,,,,,17111870812,4580,14.91561598,1.314404556,0.053527622,0.761559262,-399996
,,,,,,,,,,17111870902,7816,1.290064643,0.880612455,0.160924447,6.118201361,-199550.07
,,,,,,,,,,17111870903,3695,16.27961242,2.976831864,0.255039381,1.922034133,1432.32
,,,,,,,,,,17111870904,4658,16.10167269,3.642086986,0.170849664,2.064783174,1551.68
,,,,,,,,,,17111870905,4954,12.53390328,9.379171999,0.191459722,3.213106203,1282.11
,,,,,,,,,,17111871003,4903,1.938510107,0.543152091,0.034930957,2.505954373,-299997
,,,,,,,,,,17111871004,5490,1.971394816,0.53021108,0.115603769,3.505875683,-299997
,,,,,,,,,,17111871104,17802,25.61699993,4.317191564,0.196336698,3.051959606,-399996
,,,,,,,,,,17111871105,5165,21.98799454,0.48800264,0.023544204,0.216200623,-299997
,,,,,,,,,,17111871106,8900,8.324917322,0.4455874,0.031499319,0.457094337,-299997
,,,,,,,,,,17111871107,5272,12.58632372,0.664427382,0.013513514,0.492728949,-199998
,,,,,,,,,,17111871108,5605,14.68909715,0.591614666,0.006439742,0.250604846,-199998
,,,,,,,,,,17111871109,5088,21.33563706,0.477754261,0.012332991,0.157345024,-199998
,,,,,,,,,,17111871201,6663,24.93020144,7.992708078,0.062471689,2.772599723,-399996
,,,,,,,,,,17111871202,6000,38.26534805,5.124384454,0.211593593,1.436490188,-298991.16
,,,,,,,,,,17111871205,4392,23.40981886,0.473396589,0.027142857,0.175750023,-299997
,,,,,,,,,,17111871206,6606,12.63585793,4.921919641,0.149058287,3.716964089,-199212.1
,,,,,,,,,,17111871207,4848,27.40600474,5.565504164,0.07962108,2.036975986,-199190.65
,,,,,,,,,,17111871208,3626,19.47188203,0.360660953,0.015348288,0.098486034,-199998
,,,,,,,,,,17111871209,3591,13.12795756,1.089115036,0,0.760919667,-199998
,,,,,,,,,,17111871301,4812,18.21508103,11.6960736,0.263250824,11.43483788,-97230.93
,,,,,,,,,,17111871304,2828,5.459844991,1.835935744,0.008492569,2.063292833,-199998
,,,,,,,,,,17111871305,6309,14.99211298,3.51796755,0.108115026,1.845541113,-299997
,,,,,,,,,,17111871306,8191,18.5271155,8.562385906,0.139961318,9.53214787,-399996
,,,,,,,,,,17111871307,4977,14.44336838,1.416133893,0.015151515,0.726290272,-198922.42
,,,,,,,,,,17111871310,4552,18.41989548,3.028897502,0.0112,1.826102262,-399996
,,,,,,,,,,17111871311,4266,7.552631837,2.010739652,0.043742406,2.51731074,-299997
,,,,,,,,,,17111871402,5916,12.57805887,1.993548875,0,1.578681616,-197290.27
,,,,,,,,,,17111871404,4778,12.44276947,2.241299255,0.13729888,0.882459673,-199998
,,,,,,,,,,17111871500,13559,1.439923876,0.657261672,0.143388273,9.585683282,-499995
,,,,,,,,,,17111871600,5085,22.0061847,6.762723955,0.033333333,4.397865342,-298155.64
,,,,,,,,,,17155954500,2809,1.727433274,0.630191213,0.124950005,4.682622524,-399996
,,,,,,,,,,17155954600,2937,0.241312969,0.065926785,0.067151703,2.430562003,-399996
,,,,,,,,,,17197880105,7593,38.68607464,5.783762455,0.04886562,2.333646701,-298944.22
,,,,,,,,,,17197880106,4937,47.18225378,2.154730189,0.031936128,0.429528425,-98704.82
,,,,,,,,,,17197880107,5344,37.71442955,20.99173255,0.021978022,7.431868802,2750.63
,,,,,,,,,,17197880109,5319,46.24506615,6.076625954,0.079096045,2.669577805,-97260.43
,,,,,,,,,,17197880111,3726,36.73880813,5.733630057,0.037694013,1.617384999,-98492.92
,,,,,,,,,,17197880112,2206,18.92771149,1.922505374,0.081395349,0.906976744,-199998
,,,,,,,,,,17197880113,3780,52.76793679,7.888527531,0.123623693,2.854044658,-98702.13
,,,,,,,,,,17197880114,2926,18.89271173,10.56915456,0.114549691,5.125444586,1338.44
,,,,,,,,,,17197880115,3264,21.27482308,5.773679859,0.037162162,2.095862063,744.33
,,,,,,,,,,17197880116,3153,20.97244648,1.963001412,0,0.684777818,-99541.68
,,,,,,,,,,17197880117,3153,35.51930998,6.512557812,0.553515083,6.518348006,-199128.95
,,,,,,,,,,17197880118,4730,15.58731095,0.849605107,0,0.825595023,-399996
,,,,,,,,,,17197880119,4503,24.98219655,1.747191414,0,0.621807967,-299997
,,,,,,,,,,17197880120,10264,19.12343963,8.454892064,0,5.733222571,-299997
,,,,,,,,,,17197880121,9848,20.07249373,18.86512461,0.034351145,32.14164234,-399996
,,,,,,,,,,17197880202,4365,4.039594104,11.25502723,0.297913655,51.22667711,-98234.09
,,,,,,,,,,17197880203,4199,26.66389752,4.973101012,0.029612756,1.818899569,-98318.57
,,,,,,,,,,17197880204,5520,15.58042774,3.830898428,0.026863794,2.013695037,-299997
,,,,,,,,,,17197880303,4075,19.88600184,4.250719177,0.032894737,1.946604236,-299997
,,,,,,,,,,17197880304,4860,31.95310553,1.715411947,0.045156862,0.687982588,-399996
,,,,,,,,,,17197880305,4969,30.13822168,6.044063014,0,3.070124241,-399996
,,,,,,,,,,17197880306,6917,13.47009099,1.13626956,0.019428571,0.895866626,-299997
,,,,,,,,,,17197880307,5894,26.60689788,4.363448865,0.102710878,1.189444515,-98027.55
,,,,,,,,,,17197880308,9262,13.41388255,2.549144828,0.065607354,2.267114284,-98527.79
,,,,,,,,,,17197880309,4897,22.24130774,3.342752681,0.02970297,3.73747073,-198396.7
,,,,,,,,,,17197880310,13376,5.451093826,1.73729164,0.006920415,1.134681927,-99999
,,,,,,,,,,17197880312,11045,8.024109522,2.369250336,0.016748001,1.816865023,-199998
,,,,,,,,,,17197880313,11690,16.7710263,0.725816475,0.018267399,0.303955533,-199998
,,,,,,,,,,17197880314,7303,8.099422018,0.544729144,0.018200567,2.195187492,-199998
,,,,,,,,,,17197880404,11816,10.5603291,11.48517198,0.353454885,10.4669906,-399996
,,,,,,,,,,17197880408,5229,30.14653715,0.32890728,0,0.114374233,-299997
,,,,,,,,,,17197880410,8591,17.81810395,0.552404636,0.01303155,0.281184241,-199998
,,,,,,,,,,17197880411,3328,3.568559002,2.702635442,0.013351135,7.476509991,-299997
