Unnamed: 0,GEOID,Pickup,MedianIncome,Median Age,Population_Density, Employment_Density,Percent_Zero_Car_Ownership,LandUse_Diversity,Distance_from_transit, Trip miles,Trip seconds
760,17031817101,9,54261,38.3,20.63006721,0.802265064,0.071209669,0.118218126,108.63,0,0
761,17031817200,6,60114,34.5,16.95764909,0.767553969,0.073957635,0.148106018,119.695,0,0
762,17031817300,,48977,30.5,14.328171,1.864936543,0.069078947,0.402948403,708.11,0,0
763,17031817500,6,56838,43.4,9.821432596,5.779059696,0.015487026,2.004228312,189.4325,0,0
764,17031817900,41,68150,46.4,9.874477551,2.237669609,0.028761062,0.761003345,378.732,0,0
765,17031818000,,72730,39.3,7.154700356,7.332485844,0.165186898,4.209455667,277.6133333,0,0
766,17031818300,,71182,35.9,10.49575902,2.895868102,0.06145134,1.387115227,552.5425,0,0
767,17031818401,,92500,45.8,2.299443654,2.358444505,0.027507882,3.713648462,636.0275,0,0
769,17031818900,,116750,44.9,12.5265415,3.773457976,0.022360557,0.612824601,266.4333333,0,0
770,17031819200,,71717,37.2,12.9546096,2.156654585,0.044155304,0.584779911,572.3225,0,0
773,17031820502,6,70485,43.7,7.782972119,4.319285728,0.014985,2.200323322,444.5825,0,0
774,17031820700,,77092,39,10.1152301,1.671468833,0.056932326,1.302721186,418.43,0,0
775,17031820800,,74423,34.8,13.10372686,1.57576029,0.033108364,3.211984365,615.1233333,0,0
776,17031820901,189,67571,35.8,12.46282586,2.908966976,0.034341218,4.734559583,271.24,0,0
777,17031820902,14,92430,34.5,15.49059971,8.34651789,0.058905808,8.713935058,376.855,0,0
778,17031821102,1,60536,33.9,9.503014766,2.370559332,0.020618557,0.950401255,415.7475,0,0
779,17031821200,5,66952,37.7,9.154155942,3.081415998,0.055963338,0.99162032,328.9075,0,0
780,17031821402,19,76290,45.5,7.242730119,2.376924264,0.020716723,0.660630604,203.4033333,0,0
781,17031821600,268,79333,42.1,10.7783812,4.954714486,0.06248285,1.024034162,486.558,0,0
782,17031821700,,98125,39,12.34594786,2.120289654,0.009057971,0.492096624,341.986,0,0
783,17031821800,15,90863,41.1,10.92953157,7.095469728,0.050105042,2.1202062,328.575,0,0
784,17031821900,15,98869,42.7,11.27833968,3.870486393,0.011480602,1.09215322,553.614,0,0
785,17031822101,,81518,37.9,9.549028902,3.407670319,0.014883067,0.87507667,480.4575,0,0
786,17031822102,49,105833,45.3,11.02706175,17.79005962,0.006524318,7.570663641,359.42,0,0
787,17031822500,,76642,47.1,10.26329108,2.797395015,0.013139696,0.788408957,448.605,0,0
789,17031823200,,78268,44.5,3.159727467,3.812381742,0.043356644,5.045471885,865.025,0,0
790,17031823304,5,83300,37.7,9.662018878,1.489208669,0.023783443,0.567949038,554.33,0,0
791,17031823603,,44875,32,4.853593517,1.936999112,0.141670578,2.640508145,252.8,0,0
794,17031824400,,64605,55.4,2.681735124,5.697527219,0.02230461,5.339130435,1062.17,0,0
796,17031824702,,78882,38.5,11.96874625,0.80015265,0.019794846,0.230235835,535.1066667,0,0
799,17031825600,,54426,30,4.522924875,1.31927672,0.015556637,2.011220223,640.385,0,0
800,17031825700,,53125,38.1,5.842485027,0.989628269,0.049918542,0.385802149,577.1266667,0,0
801,17031825802,3,46986,37.6,18.99666384,0.81273821,0.00809307,0.133537853,445.7,0,0
802,17031825803,2,70345,41.5,15.06745372,1.813478848,0.034421317,0.339227918,416.014,0,0
806,17031826500,4,46463,30.9,9.096703658,0.789924088,0.025493421,0.339892771,309.465,0,0
807,17031826600,3,44219,29.1,17.49820526,0.731560439,0.019384471,0.131970064,507.48,0,0
808,17031826700,6,42670,33.8,18.3632935,1.020269879,0.065926407,0.119328835,479.7875,0,0
809,17031827805,,79950,45.2,4.277175373,0.580406786,0.061905156,0.457401947,436.7566667,0,0
813,17031830500,153,42946,34.9,11.95116694,2.834223264,0.043831755,2.687899636,257.4933333,0,0
814,17031830600,1533,45000,32.2,38.91166474,8.952515599,0.027295286,2.243693009,228.66,0,0
815,17031830700,4846,80400,34.9,33.29419689,26.05147846,0.010755622,1.768113648,173.34,0,0
816,17031830800,779,119894,32.8,32.40048935,10.66124599,0.081610961,0.534248729,208.77,0,0
817,17031830900,4616,106724,31.6,17.72547166,19.87093985,0.059675306,3.714995914,168.98,0,0
818,17031831000,1969,210313,34.3,32.89538631,13.05780699,0.028106509,0.816448802,264.87,0,0
819,17031831100,3499,62786,33.8,36.44547464,4.72789748,0.142036779,1.382331241,299.07,0,0
820,17031831200,359,41296,37,34.45153827,2.839366027,0.046126677,0.322294982,208.77,0,0
821,17031831300,62,53854,50,7.353828473,8.849879538,0.013983051,3.452054795,112.65,0,0
822,17031831400,1680,39231,41.4,5.472776133,8.950802967,0.002971768,8.791484732,268.895,0,0
823,17031831500,983,60938,35.5,16.52003553,6.266992436,0.076098559,1.328055747,218.605,0,0
824,17031831600,834,61939,38.7,21.42322376,4.234837218,0.011682243,0.651292234,287.67,0,0
825,17031831700,236,68056,41.3,19.00752119,7.336903178,0.077788706,1.263089005,254.81,0,0
826,17031831800,546,66568,34.9,30.66142452,4.482864135,0.005747126,0.655457804,159.324,0,0
827,17031831900,2266,229318,30.5,36.40212596,10.37330306,0.019317852,0.612107514,232.685,0,0
828,17031832000,5848,228125,30.4,44.1290656,27.15634806,0.030868111,1.333333333,215.92,0,0
829,17031832100,3060,130063,29.1,71.90172727,6.343161749,0.003494874,0.240024576,154.6766667,0,0
830,17031832200,1965,209205,32.3,34.35890277,8.458781695,0.068287838,0.821257085,232.9066667,0,0
831,17031832300,2922,158750,31.2,10.17437692,20.03350578,0.010251323,4.421997755,222.63,0,0
832,17031832400,1466,126750,31.4,38.14787075,9.385544031,0.017862319,0.644083288,236.035,0,0
833,17031832500,4458,219048,31.5,19.35516685,16.27268324,0.036966283,2.129179354,317.175,0,0
834,17031832600,9969,246875,29.7,25.88757461,21.1139594,0.071775321,2.816153462,256.6,0,0
835,17031832900,444,162813,26.5,23.9041306,12.21521615,0.02642309,1.116141228,299.74,0,0
836,17031833000,31481,210000,32.8,14.67256542,58.21861561,0.016396017,7.827362538,301.08,0,0
837,17031833100,14377,195787,33.1,33.15036505,45.23296473,0.013927665,3.101328299,167.1933333,0,0
838,17031833300,1193,154167,23.9,23.68981249,13.14832868,0.056647087,1.580168776,206.53,0,0
839,17031833900,127,33250,26.5,18.46136548,1.541667151,0.048750225,0.252767906,195.13,0,0
840,17031834000,1457,46250,34.8,10.60503977,0.162131313,0.025203252,0.063055427,392.945,0,0
841,17031834200,1808,77500,35.1,20.03686317,2.395407602,0.089869834,0.488906398,242.0725,0,0
842,17031834300,1409,75847,44,13.59188709,1.243561783,0.023805915,0.313992084,336.6216667,0,0
843,17031834400,871,74663,35.6,29.84309639,3.14185408,0.06526715,0.261240346,330.8066667,0,0
844,17031834500,200,41146,32.1,11.99784527,5.170583027,0.104278304,1.202839757,371.49,0,0
845,17031834600,380,33636,51.5,4.844274527,0.540069081,0.052382896,0.314087177,238.3825,0,0
846,17031834700,182,28661,41,8.985628472,0.316292003,0.181325783,0.077340485,236.4866667,0,0
847,17031834800,312,38750,46.1,10.07964148,0.701846493,0.005474453,0.146870952,202.0633333,0,0
848,17031834900,153,29750,48.5,15.10459531,0.203049333,0.054585153,0.024208566,262.86,0,0
849,17031835000,849,33922,34.6,29.06928777,1.675864799,0.043939157,0.259425635,243.816,0,0
850,17031835100,208,44323,27.1,31.7168969,1.271341214,0.060590685,0.27917569,225.31,0,0
851,17031835200,281,70962,38.7,8.269614324,10.38205046,0.075026101,3.75147929,77.78,0,0
852,17031835500,86,29135,44.6,6.915823002,3.077528223,0.060682829,0.909693923,152.215,0,0
853,17031835600,240,39417,54,3.728494593,3.246514945,0.076023135,1.85150953,161.605,0,0
854,17031835700,7,49519,#N/A,8.851826594,0.106392147,0.054446734,0.032467532,181.05,#N/A,#N/A
855,17031835800,367,31875,31.1,26.6065808,0.400960313,0.035334703,0.043076923,244.08,0,0
856,17031835900,1571,52386,#N/A,20.30457704,2.151333491,0.021152798,0.234576816,240.0633333,#N/A,#N/A
857,17031836000,333,95109,35,25.03748568,1.927749683,0.046943756,0.304047117,298.6233333,0,0
858,17031836100,486,26360,27.3,16.25025108,1.088140491,0.049292228,0.994690514,305.3266667,0,0
859,17031836200,2918,221042,19.8,9.527088173,131.9299766,0.027708734,176.2857143,206.53,0,0
860,17031836300,57,86131,30.2,49.4413071,1.000665913,0.043498527,0.065004072,275.6,0,0
861,17031836400,761,45449,34.7,27.35991631,1.000414423,0.09125157,0.08068461,257.94,0,0
862,17031836500,168,45530,32.5,29.2292147,0.123206206,0.103571868,0.015822612,235.365,0,0
863,17031836600,930,56594,32.5,16.88600626,4.979627397,0.104556605,0.949196913,275.605,0,0
864,17031836700,662,38821,34.8,10.71041531,5.245462152,0.092018667,1.726439791,245.425,0,0
865,17031836800,767,19079,29.3,18.9620058,1.295691167,0.080380288,0.177753963,224.635,0,0
866,17031836900,227,28971,29.6,30.73698467,0.294838772,0.015653775,0.027262792,126.735,0,0
867,17031837000,295,39175,37.3,19.93432751,3.153221388,0.017865875,0.415156915,23.47,0,0
868,17031837100,470,32298,40.4,8.301784077,4.74149624,0.078560812,1.181874297,208.545,0,0
869,17031837300,444,35417,31.2,28.98062008,6.458569127,0.031543187,0.775818422,215.92,0,0
870,17031837400,311,36979,33,20.20656862,8.537536051,0.14524191,1.364994255,204.52,0,0
871,17031837800,1956,58529,34.2,11.65597123,11.00572718,0.026165013,2.788654989,189.095,0,0
872,17031838000,987,63125,45.5,19.63765933,2.582201343,0.027878007,0.248237681,225.98,0,0
873,17031838100,3485,120833,47.8,18.13059166,71.35864053,0.031496063,24.9470229,178.37,0,0
874,17031838200,6842,105769,23.9,8.488108443,21.97031044,0.024173321,53.51350511,156.91,0,0
875,17031838300,3947,147708,30.4,17.93038305,7.794762709,0.059975562,1.161096257,215.925,0,0
876,17031838600,111,17063,29.4,24.7645935,1.100200135,0.012219183,0.145441137,185.075,0,0
877,17031838700,1875,31601,29.7,25.17881507,2.4486274,0.156439176,0.279214895,263.195,0,0
878,17031838800,560,29868,32.5,11.8022181,1.708610918,0.07741839,3.12798983,244.755,0,0
879,17031839000,15236,129196,31.8,94.53904407,20.91767258,0.087285509,0.442374881,211.2275,0,0
880,17031839100,44804,159538,30.4,29.70334833,1102.545869,0.110656401,81.61577485,123.385,0,0
881,17031839200,1281,53393,44.3,33.23183831,8.314262381,0.032056595,1.168637038,283.87,0,0
882,17031839500,171,158026,45.5,23.31162582,2.732554815,0.054712796,0.254676259,378.2,0,0
883,17031839600,318,44760,53.4,22.48327893,4.641490451,0.060540578,0.296906155,200.495,0,0
884,17031839700,646,91042,34.6,30.00835041,5.039287318,0.071087909,0.45942568,242.2966667,0,0
885,17031839800,150,68750,33.5,42.81172831,4.837027584,0.010970464,0.328379311,261.9666667,0,0
886,17031839900,480,76806,37.2,25.49600816,3.926140635,0.029429306,0.761033032,206.8,0,0
887,17031840000,64,106029,41,23.33951179,1.353219539,0.116982777,0.172104016,278.95,0,0
888,17031840100,53,53965,39.4,38.70591068,2.370667648,0.032693341,0.180059365,216.59,0,0
889,17031840200,133,77083,42.7,14.36349704,2.846143104,0.026748526,0.589712919,461.35,0,0
890,17031840300,99,53885,35.4,20.99055146,2.487912972,0.065968814,0.669508975,251.2366667,0,0
891,17031840400,536,61845,44.6,18.66583672,11.19361935,0.113526165,3.294938398,225.975,0,0
892,17031840700,601,45303,32.8,27.69068124,14.10209907,0.158825426,1.560754205,236.0366667,0,0
893,17031840800,49,35117,27.1,37.0745653,2.402622416,0.05616973,0.223488201,260.845,0,0
894,17031841000,2148,112426,38.1,4.176119634,12.98905443,0.051655427,5.379858657,244.08,0,0
895,17031841100,2688,38922,49.8,29.11047887,11.57681582,0.04820529,1.160261005,241.065,0,0
896,17031841200,1273,45450,30.8,42.56355656,3.556924519,0.021412037,0.425844173,223.9666667,0,0
897,17031841300,1371,53017,33.8,18.90163941,7.436564117,0.019340805,1.994600004,253.81,0,0
898,17031841400,127,56167,#N/A,19.06238626,0.787584876,0.020315596,0.117281349,209.885,#N/A,#N/A
899,17031841500,1024,32539,30.6,27.56068176,2.200376314,0.293142619,0.279787234,111.315,0,0
900,17031841600,8,67292,#N/A,16.63319226,0.507883733,0.061548224,0.085470085,211.9,#N/A,#N/A
901,17031841700,33,27109,40.6,27.75456026,9.413738523,0.036302145,0.874293785,257.5,0,0
902,17031841800,492,43542,33.1,7.864591534,1.390686568,0.055842164,0.495594107,192.455,0,0
903,17031841900,11116,129934,24.2,10.98488087,20.24577535,0.106802635,9.039132632,146.185,0,0
904,17031842000,422,171141,22.7,25.77359236,22.50267003,0.181985572,15.53537787,81.14,0,0
905,17031842100,1070,38119,27.2,30.33162826,3.655312636,0.333961514,1.288997039,299.9633333,0,0
906,17031842200,12923,105060,34,9.233413464,54.69787481,0.357637161,9.716068643,233.35,0,0
907,17031842300,12128,148125,37,8.506147392,15.26086944,0.256072083,4.979233908,122.045,0,0
908,17031842400,2949,53997,44.1,8.120447853,3.80443269,0.146636867,1.62437831,293.7033333,0,0
910,17031842600,1143,75724,38.8,14.84401872,4.750109275,0.085001113,7.85134142,305.7775,0,0
911,17031842800,615,29681,28,42.79038757,1.530606492,0.133786848,0.747248403,215.0266667,0,0
912,17031842900,3227,26420,33.3,10.71167134,6.638322893,0.13479606,5.24703268,275.935,0,0
913,17031843000,1316,27431,29.5,9.965265568,4.89302736,0.199705029,1.294733955,159.595,0,0
914,17031843100,458,32098,30.1,17.40386063,19.48455107,0.141019384,4.366425993,156.91,0,0
915,17031843200,1608,51917,34.8,18.02929935,13.41420318,0.046664825,8.777856991,73.76,0,0
916,17031843300,805,73092,36.8,13.659497,13.18155314,0.05346322,4.305429864,253.47,0,0
917,17031843400,156,33776,44.9,7.369708838,2.386675582,0.035873797,0.763313609,151.55,0,0
918,17031843500,150,28750,30.3,23.14048489,6.286980628,0.085057123,9.501694915,537.79,0,0
919,17031843600,915,67609,34.4,28.80694671,3.053904602,0.114071764,0.230467469,264.87,0,0
920,17031843700,1843,194375,35.2,14.26469681,16.55747942,0.100850693,4.656542372,283.645,0,0
921,17031843800,58,41250,40,4.633875401,0.716690849,0.092342244,0.37243682,274.93,0,0
922,17031843900,1619,50104,46,35.4333934,2.294889191,0.098458099,0.380600754,199.022,0,0
